id,external_id,title,channel,duration_seconds,stratum_format,stratum_duration,sampling_source,v_tiene_transcripcion,v_fuente_transcripcion,v_transcripcion_auto,v_palabras_por_signo,v_tiene_puntuacion,v_cobertura_transcripcion,v_transcripcion_completa,v_tiene_metadatos,v_tiene_descripcion,v_apto_panel,ritmo_ppm,ritmo_cv,p_tramo_silencioso,palabras_por_frase,preguntas_1000w,mattr_200,p_palabras_contenido,hapax_ratio,long_media_palabra,muletillas_1000w,cifras_100w,anios_1000w,porcentajes_1000w,unidades_1000w,atribucion_1000w,conectores_1000w,matizadores_1000w,absolutos_1000w,ratio_matiz_absoluto,marcadores_estructura_1000w,capitulos_10min,tiene_indice,cta_1000w,patrocinio_1000w,anticipacion_1000w,promocional_1000w,enlaces_total,enlaces_externos,enlaces_fuente,tiene_fuentes_externas,desc_caracteres,desc_timestamps,titulo_palabras_clave,cobertura_titulo,foco_promesa,densidad_tema_100w,n_tags,titulo_p_mayusculas,titulo_exclamaciones,titulo_es_pregunta,titulo_superlativos,titulo_numero_lista,titulo_banderas,et_porcion,et_formato,et_caducidad,et_promesa,et_trazabilidad,et_navegabilidad,et_calidad_dato,et_idioma,et_categoria_yt
112,eUBq31GmXb4,Es asesinado un agente ministerial cuando iba de camino a su turno en Sonora,MILENIO,536,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.1,0.231,0.0,,,0.5655,0.469,0.647,4.72,13.68,1.29,0.0,0.0,1.61,0.0,7.24,0.0,5.63,0.082,0.0,0.0,0,0.0,0.0,0.0,0.0,7,1,0,1,635,0,6,0.833,0.001,2.25,18,0.032,0,0,0,0,0,corto,actualidad,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
126,PGcRYpd1oA0,"COMO REPARAR POLINCHADORA DEWALT DWPX849, PROBLEMA REGULACION DE VELOCIDAD",ELECTROMAQUINAS,201,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,0.85,1,1,1,1,127.8,0.117,0.0,,,0.534,0.47,0.757,5.05,16.36,1.64,0.0,0.0,0.0,0.0,11.68,0.0,4.67,0.097,0.0,0.0,0,4.67,0.0,0.0,4.67,0,0,0,0,84,0,7,0.286,0.086,0.93,0,1.0,0,0,0,0,1,corto,instructivo,perenne,imperativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Science & Technology
121,k26erHMvs3Q,🔴🔵Verano 2025: Familias disfrutan de un día en la playa sin olvidar el uso del protector solar,Exitosa Noticias,236,informativo,corto,busqueda_semilla,1,youtube_auto,1,664.0,0,1.13,1,1,1,1,168.8,0.13,0.0,,,0.5095,0.495,0.68,4.71,7.53,1.51,0.0,0.0,3.01,1.51,4.52,0.0,6.02,0.077,1.51,0.0,0,0.0,0.0,0.0,0.0,5,1,0,1,733,0,8,0.625,0.012,6.78,16,0.028,0,0,0,0,0,corto,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
109,2COfH9_XiGQ,Cómo rootear cualquier celular de Xiaomi fácil y rápido!!!,David Larra,545,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.31,1,1,1,1,196.1,0.255,0.053,,,0.5605,0.432,0.688,4.34,15.72,1.52,0.0,0.0,1.12,0.0,9.55,2.81,8.98,0.349,0.56,0.0,0,0.0,0.0,0.0,0.0,4,2,0,1,896,0,6,0.667,0.03,1.29,1,0.043,3,0,0,0,1,corto,instructivo,perenne,imperativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Science & Technology
116,gXNnDZZh6fs,Comparativa de Seguro de Vivienda: La Verdad sobre RCE y ACV!,WeInsure Casanova Group,152,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.05,1,1,1,1,157.9,0.55,0.167,,,0.504,0.455,0.757,4.46,5.0,1.5,0.0,0.0,0.0,0.0,2.5,5.0,0.0,11.0,2.5,0.0,0,2.5,0.0,0.0,2.5,1,1,0,1,2467,0,4,0.5,0.048,0.5,16,0.224,1,0,1,0,2,corto,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Education
101,3R1tljlGfqo,Tu número de teléfono puede ser anónimo y no lo sabes,Tokin Privacy,393,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.24,1,1,1,1,185.6,0.417,0.143,,,0.6071,0.489,0.765,4.67,5.76,1.64,0.0,0.0,0.0,0.0,5.76,3.29,1.64,1.771,0.82,9.16,1,0.82,0.0,0.82,0.82,7,1,0,1,2652,6,4,1.0,0.008,2.88,19,0.023,0,0,0,0,0,corto,divulgacion,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Education
97,1Xbk4TNAR9Q,"FACUNDO MOYANO IMPUTADO: ""TENGO ERRORES COMO CUALQUIERA"", DIJO CANDELA ARIZAGA  #TELEFENOTICIAS",Telefe Noticias,264,informativo,corto,chart_canal,1,youtube_auto,1,15.9,1,1.13,1,1,1,1,169.3,0.203,0.0,15.9,5.37,0.5668,0.427,0.751,4.25,36.24,1.34,0.0,0.0,4.03,2.68,13.42,1.34,4.03,0.406,0.0,0.0,0,0.0,0.0,1.34,0.0,8,1,0,1,996,0,10,0.6,0.008,2.55,11,1.0,0,0,0,0,1,corto,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
120,ri6qCHWZyGc,¡CUIDADO! Que no te cierren la PUERTA | P. José F. Hernández EP - Evangelio de hoy (26-oct-22),Heraldos del Evangelio,343,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.01,1,1,1,1,151.5,0.273,0.083,,,0.5346,0.461,0.715,4.32,3.46,0.81,0.0,0.0,0.0,0.0,3.46,0.0,13.86,0.035,0.0,0.0,0,1.15,0.0,0.0,1.15,5,1,1,1,1926,0,6,0.333,0.307,1.96,26,0.333,2,0,0,0,1,corto,divulgacion,perecedero,declarativa,con_fuentes_verificables,bloque_continuo,transcripcion_automatica,es,Education
128,rbRppr-7ozM,SISTEMAS ESTRUCTURALES  FORMA ACTIVA,Emmanuel Chan Che,122,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,0.8,1,1,1,1,119.5,0.548,0.2,,,0.5,0.457,0.778,4.74,4.12,2.88,0.0,0.0,8.23,0.0,4.12,0.0,4.12,0.108,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,169,0,4,1.0,0.008,4.12,8,1.0,0,0,0,0,1,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
113,PIkCuuVLCSI,¿Abuso policial en México? Hay casos donde la policía ha matado a personas,Azteca Noticias,259,informativo,corto,busqueda_semilla,1,youtube_auto,1,326.5,0,1.01,1,1,1,1,151.3,0.211,0.0,,,0.597,0.462,0.811,4.54,16.85,3.52,3.06,1.53,10.72,0.0,10.72,1.53,3.06,0.57,1.53,0.0,0,0.0,0.0,0.0,0.0,1,1,0,1,762,0,7,0.857,0.0,3.06,31,0.05,0,1,0,0,0,corto,directo,perecedero,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
106,SAfFkquO38k,"Netanyahu rechaza el ""plan de paz"" de Donald Trump para la Franja de Gaza",FRANCE 24 Español,150,informativo,corto,chart_canal,1,youtube_auto,1,23.4,1,1.0,1,1,1,1,150.0,0.063,0.0,23.4,0.0,0.615,0.541,0.804,4.89,0.0,2.67,2.67,0.0,13.33,0.0,0.0,2.67,10.67,0.284,0.0,0.0,0,0.0,0.0,0.0,0.0,11,11,0,1,1115,0,7,1.0,0.024,4.8,10,0.086,0,0,0,0,0,corto,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
124,0YvywqrQ9_w,ÚLTIMA HORA | Ataque masivo con drones: La ofensiva que hace saltar por los aires la tregua en Ormuz,Negocios TV,201,informativo,corto,chart_canal,1,youtube_manual,0,29.4,1,1.05,1,1,1,1,157.9,0.203,0.0,29.4,0.0,0.5807,0.544,0.745,5.3,3.78,2.84,0.0,0.0,5.67,9.45,9.45,1.89,0.0,4.78,3.78,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1326,0,10,0.3,0.034,1.7,32,0.163,0,0,0,0,0,corto,actualidad,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_humana,es,News & Politics
493,6ZAlgJyDbys,Optimización Aether SX2 Juega CUALQUIER JUEGO de Play Station 2 con Android Gama Media,MovilAndroide,196,informativo,corto,busqueda_semilla,1,youtube_manual,0,,0,0.91,1,1,1,1,136.8,0.307,0.0,,,0.614,0.488,0.778,4.59,17.9,2.68,0.0,6.71,0.0,2.24,8.95,2.24,2.24,1.0,8.95,0.0,0,0.0,0.0,0.0,0.0,17,3,0,1,1669,0,10,0.6,0.065,2.46,9,0.338,0,0,0,0,0,corto,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_humana,es,Science & Technology
104,p4Z4t75NlnY,Mientras llora mi guitarra,monerohernandez,284,informativo,corto,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,0,0,0,0,223,0,3,,,,0,0.043,0,0,0,0,0,corto,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,sin_transcripcion,es,News & Politics
102,nzPEPNxk1OI,TRUMP ANUNCIA ACUERDOS QUE NUNCA SE CUMPLEN 🤝💥,Marcelo Longobardi,579,informativo,corto,chart_canal,1,youtube_auto,1,15.5,1,0.93,1,1,1,1,139.6,0.203,0.0,15.5,41.57,0.565,0.466,0.75,4.32,49.0,2.08,0.0,0.0,0.0,2.23,8.91,0.74,8.91,0.132,0.0,0.0,0,0.0,0.0,0.74,0.0,7,1,0,1,1528,0,5,0.8,0.004,1.34,28,1.0,0,0,0,0,1,corto,resumen_evento,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
100,mDsdKSXXTlc,"ARTURO PUIG: “ESTÁ BUENO LLEGAR A ESTA EDAD, ESTAR TRABAJANDO Y ESTAR ACTIVO”",Infobae,165,informativo,corto,chart_canal,1,youtube_auto,1,8.8,1,0.96,1,1,1,1,144.0,0.263,0.0,8.8,35.35,0.5513,0.391,0.798,3.92,22.73,1.52,0.0,0.0,0.0,0.0,12.63,2.53,0.0,6.06,0.0,0.0,0,0.0,0.0,5.05,0.0,6,1,0,1,317,0,7,0.857,0.356,2.53,18,1.0,0,0,0,0,1,corto,conversacion_larga,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
103,zJsbAg3QEqo,Pastor evangélico es acusado por su hija de ultrajarla y embarazarla cuando era menor de edad,ATV Noticias,376,informativo,corto,busqueda_semilla,1,youtube_auto,1,17.2,1,1.01,1,1,1,1,151.0,0.149,0.0,17.2,4.23,0.6093,0.485,0.751,4.42,5.29,4.12,3.17,0.0,22.2,3.17,10.57,0.0,5.29,0.086,0.0,0.0,0,1.06,0.0,0.0,1.06,5,1,0,1,484,0,8,0.75,0.055,2.33,0,0.013,0,0,0,0,0,corto,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
99,S6KFL6j7dkw,ÚLTIMA HORA CEUTA🔴LOS AVISOS DEL CNI SOBRE LA INVASIÓN QUE TIENEN QUE LLEVAR A PRISIÓN A MARLASKA🔴,DISTRITOTV,474,informativo,corto,chart_canal,1,youtube_auto,1,20.4,1,1.16,1,1,1,1,173.3,0.203,0.0,20.4,8.77,0.5329,0.437,0.703,4.22,12.42,1.53,0.0,0.0,4.38,0.0,10.23,0.73,5.11,0.219,2.19,0.0,0,0.0,0.0,0.73,0.0,9,3,0,1,1309,0,8,0.375,0.018,0.66,39,1.0,0,0,0,0,1,corto,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
108,jrZJehm5dCA,Y Tú Sabes Cuánto Consume Tu Ducha Eléctrica,OREGOL,183,informativo,corto,busqueda_semilla,1,youtube_auto,1,401.0,0,0.88,1,1,1,1,131.5,0.391,0.143,,,0.527,0.461,0.661,4.61,9.98,6.48,0.0,0.0,0.0,0.0,0.0,4.99,2.49,1.836,2.49,0.0,0,2.49,0.0,0.0,2.49,0,0,0,0,536,0,5,0.8,0.005,3.49,0,0.216,0,0,0,0,0,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Science & Technology
107,lW3SzuFcBxo,COMO ENCONTRAR UN iPhone PERDIDO AUNQUE ESTE SIN CONEXION,Jorge Fince Tips,226,informativo,corto,busqueda_semilla,1,youtube_auto,1,515.0,0,0.91,1,1,1,1,136.7,0.377,0.125,,,0.4779,0.452,0.677,4.81,9.71,0.19,0.0,0.0,0.0,1.94,7.77,0.0,5.83,0.079,5.83,0.0,0,0.0,0.0,0.0,0.0,2,1,0,1,564,0,5,1.0,0.002,6.21,12,0.898,0,0,0,0,1,corto,instructivo,perenne,imperativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Science & Technology
110,2nkyCTws3OY,"Si eres ADMINISTRADOR de un grupo de WhatsApp, tienes que saber estos TRUCOS 🔥",Genius Manu,528,informativo,corto,chart_canal,1,youtube_auto,1,26.6,1,1.17,1,1,1,1,175.5,0.186,0.056,26.6,0.65,0.5324,0.446,0.618,4.57,6.48,1.1,0.0,0.0,0.0,0.0,18.78,0.65,7.77,0.139,0.65,13.64,1,0.0,0.0,0.0,0.0,10,3,0,1,2379,12,7,0.714,0.001,3.76,5,0.349,0,0,0,0,0,corto,divulgacion,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Science & Technology
115,f8yHB8mjOYE,Pregunta 6 ‐ Competencia 4,"MATH ""HP""",312,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,0.64,1,1,1,1,96.3,0.509,0.182,,,0.4621,0.373,0.663,4.16,9.98,14.57,0.0,0.0,2.0,0.0,9.98,0.0,3.99,0.111,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,53,0,2,0.5,0.004,0.2,0,0.105,0,0,0,0,0,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
114,9n-zjI5VCmg,Polémica por contratos de la Agencia de Desarrollo Rural durante el cambio de Gobierno,Blu Radio,584,informativo,corto,chart_canal,1,youtube_auto,1,19.2,1,1.16,1,1,1,1,173.4,0.148,0.0,19.2,4.74,0.6048,0.489,0.755,4.94,2.96,2.55,0.0,0.59,8.89,3.55,2.37,0.0,1.78,0.219,0.0,0.0,0,0.0,0.0,0.0,0.0,13,1,0,1,1919,0,7,0.857,0.031,0.59,17,0.068,0,0,0,0,0,corto,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
111,-yPqjq6N1NA,No Se Puede Usar El Caldo Donde Se Hierve La Lengua De Vaca | Chef Naye,La Chef Naye,182,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.25,1,1,1,1,187.3,0.408,0.143,,,0.5031,0.405,0.704,4.25,19.37,1.94,0.0,0.0,1.76,0.0,7.04,3.52,0.0,8.04,0.0,0.0,0,3.52,0.0,0.0,3.52,8,0,0,0,1399,0,7,0.429,0.025,5.81,11,0.273,0,0,0,0,0,corto,explicativo,perenne,imperativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Education
122,XWKFHPjQQ5A,🇷🇺🇺🇦 ÚLTIMO MOMENTO DE LA GUERRA | Las imágenes y los hechos más relevantes del Martes 17/02/26,Canal 26,316,informativo,corto,busqueda_semilla,1,youtube_auto,1,27.7,1,0.6,1,1,1,1,89.4,0.5,0.091,27.7,0.0,0.605,0.544,0.815,4.97,6.37,2.34,2.12,0.0,4.25,19.11,2.12,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,1,0,1,566,0,7,0.286,0.125,1.27,17,0.379,0,0,0,0,0,corto,actualidad,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
123,hSYHACrFMtg,La Comunidad de Madrid compra un ático de lujo en Chamberí para que lo use Ayuso como “oficina”,GoFri colectivo creativo,156,informativo,corto,chart_canal,1,youtube_auto,1,25.9,1,1.33,1,1,1,1,199.2,0.343,0.167,25.9,1.93,0.5614,0.411,0.81,4.33,19.31,1.16,0.0,0.0,0.0,0.0,11.58,5.79,0.0,12.58,0.0,0.0,0,0.0,0.0,1.93,0.0,0,0,0,0,198,0,8,0.375,0.006,0.58,0,0.066,0,0,0,0,0,corto,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
117,7QiX_sDmPm0,👨‍🍳 Como Iniciar un Negocio de Comida desde Casa 🍔 Vender Comida,Yo Emprendo,506,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.26,1,1,1,1,189.2,0.142,0.0,,,0.6298,0.501,0.728,4.85,4.39,0.94,0.0,0.0,0.63,1.88,5.64,0.0,1.88,0.21,1.25,9.49,1,2.51,0.0,0.0,2.51,8,1,0,1,1378,0,6,0.8,0.013,3.32,17,0.143,0,0,0,0,0,corto,divulgacion,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Education
118,G_ayGhjBsgI,TRUCO CHATGPT IMAGENES PROFESIONALES#ia #ai #chatgpt #bigdata #data #bilbao #prompting,maxmaxdata,128,informativo,corto,chart_canal,1,youtube_auto,1,14.0,1,1.53,1,1,0,1,230.2,0.318,0.2,14.0,2.04,0.6075,0.497,0.797,4.34,6.11,3.87,0.0,0.0,6.11,2.04,2.04,0.0,6.11,0.076,0.0,0.0,0,0.0,0.0,6.11,0.0,0,0,0,0,0,0,9,0.375,0.014,1.22,0,0.471,0,0,0,0,0,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Science & Technology
119,jDMJQ-KtsGQ,LAS CIFRAS DE MENORES EN CEUTA NO SON LAS QUE DICE EL ESTADO,QUE ME CUENTAS ?,172,informativo,corto,chart_canal,1,youtube_auto,1,22.3,1,1.3,1,1,1,1,194.3,0.142,0.0,22.3,7.18,0.5713,0.433,0.664,4.32,23.34,5.21,1.8,0.0,3.59,0.0,8.98,0.0,1.8,0.217,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,31,0,4,0.75,0.011,2.87,2,1.0,0,0,0,0,1,corto,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
129,XuONSFMjDXs,resetear cualquier modem ha valores de fabrica,luzdedios,250,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,0.46,1,1,1,1,69.1,0.608,0.333,,,0.5525,0.448,0.781,4.65,38.19,0.69,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.126,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,356,0,5,1.0,0.052,5.56,18,0.0,0,0,0,0,0,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Science & Technology
127,HYf1avoKJxQ,Puedo solito 🐻✨ Canción infantil para aprender a intentar y volver a empezar | Frog Kids,Frog Kids,162,informativo,corto,busqueda_semilla,1,youtube_auto,1,5.6,1,0.33,0,1,1,0,50.0,0.559,0.167,5.6,0.0,0.6222,0.607,0.727,4.23,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,641,0,10,0.3,0.333,10.37,12,0.057,0,0,0,0,0,corto,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,Education
125,soTWFXz85Dc,Solución al problema de Samsung A21s que se queda en el logo al conectar el cargador,GlobalSystem32 Academy,256,informativo,corto,busqueda_semilla,1,youtube_auto,1,,0,1.06,1,1,1,1,158.9,0.217,0.111,,,0.5765,0.457,0.789,4.48,19.17,1.77,0.0,1.47,1.47,2.95,2.95,8.85,0.0,18.7,1.47,9.38,1,1.47,0.0,1.47,1.47,23,19,0,1,2138,0,8,0.625,0.024,1.62,2,0.045,0,0,0,0,0,corto,divulgacion,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Science & Technology
180,DosDNq4fmDM,Coser el vestido de verano PERFECTO con bolsillos en 5 minutos,Gonzalo De Souza,2187,informativo,largo,busqueda_semilla,1,youtube_auto,1,1001.8,0,0.92,1,1,1,1,137.4,0.149,0.0,,,0.5243,0.433,0.55,4.16,16.57,2.85,0.0,0.4,0.0,0.0,12.98,0.0,2.6,0.161,1.2,0.0,0,0.6,0.0,0.0,0.6,7,7,0,1,1472,0,6,0.667,0.007,0.54,20,0.176,0,0,0,0,0,largo,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Education
183,Ze6Pd7H0vPU,T01 Ep10: MANUAL DEL RECIÉN CORTADO - SE DICE Y NO PASA NADA,El Pulso De La República,2398,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.6,0.252,0.037,,,0.5737,0.393,0.698,3.93,13.44,1.18,0.0,0.0,0.72,0.0,18.64,1.25,8.96,0.185,0.18,0.0,0,0.0,0.0,0.36,0.0,0,0,0,0,449,0,5,0.8,0.05,0.63,15,0.976,0,0,0,0,1,largo,conversacion_larga,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
181,MBWLsU-t1fQ,Conferencia de Nazareth Castellanos en la XX Semana de la Ciencia del Campus de Alcoy de la UPV,UPVCampusAlcoy,6258,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,1.03,1,1,1,1,154.1,0.164,0.005,,,0.5463,0.43,0.589,4.48,12.01,1.55,0.25,0.0,3.17,1.56,13.19,1.0,5.04,0.271,0.37,0.0,0,0.06,0.0,0.06,0.06,0,0,0,0,95,0,7,0.857,0.001,0.24,0,0.154,0,0,0,0,0,muy_largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Science & Technology
164,jtGcYxKEHqY,"Ceuta en el centro del debate: seguridad, investigación y política | El Cascabel (05/08/2026)",TRECE,9170,informativo,largo,chart_canal,1,youtube_auto,1,19.0,1,1.03,1,1,1,1,154.4,0.306,0.072,19.0,7.33,0.5669,0.455,0.588,4.47,23.18,1.84,0.93,0.08,1.36,0.76,10.08,1.4,5.76,0.304,1.23,0.0,0,0.0,0.0,0.21,0.0,5,1,0,1,2243,1,8,1.0,0.004,0.72,29,0.046,0,0,0,0,0,muy_largo,actualidad,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
188,rX_BRrV4-Qw,🔴 El Presto en PXLV:  ISLAM v.s EL PRESTO | CENSURA en el ejército  | Los ATAQUES a Messi,El Presto,9154,informativo,largo,chart_canal,1,youtube_auto,1,12.3,1,0.92,1,1,1,1,137.3,0.226,0.013,12.3,9.02,0.5737,0.46,0.608,4.39,17.81,1.7,0.81,0.91,2.91,0.67,10.17,1.43,7.78,0.233,0.24,0.0,0,0.33,0.0,0.14,0.33,0,0,0,0,3006,0,8,0.857,0.028,0.42,36,0.547,0,0,0,0,1,muy_largo,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
175,e0aaq7CPBZ0,🔴SANTIAGO CÚNEO EN VIVO con Tomás Méndez | TLN DENUNCIA - 13/7/26,Santiago Cúneo - Oficial,2113,informativo,largo,chart_canal,1,youtube_auto,1,10.4,1,1.16,1,1,1,1,173.9,0.23,0.042,10.4,16.5,0.5742,0.456,0.674,4.33,27.76,2.5,0.0,0.33,8.0,0.65,8.66,2.29,8.98,0.294,1.31,0.0,0,0.0,0.0,0.33,0.0,0,0,0,0,161,0,6,0.333,0.0,0.05,23,0.727,0,0,0,0,1,largo,conversacion_larga,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
173,v5NMz8BKpfo,🔴 DIRECTO | FERRÁN TORRES LLEGA A FOIOS,Diario ABC,1850,informativo,largo,chart_canal,1,youtube_auto,1,13.4,1,0.7,1,1,1,1,104.4,0.414,0.048,13.4,8.08,0.5525,0.473,0.715,4.06,15.23,1.99,0.31,0.0,0.31,0.31,5.9,0.0,6.84,0.068,0.0,0.0,0,0.0,0.0,1.55,0.0,8,2,0,1,699,0,5,0.6,0.214,1.15,5,1.0,0,0,0,0,1,largo,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
195,Dy132Ifeq8Q,🔴 Parte final: Visiones sobre el anticristo de la Beata Anna Catalina Emmerick (Emmerich),"Ora et labora, ahora",2037,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.69,1,1,1,1,103.2,0.449,0.162,,,0.6042,0.508,0.733,4.53,3.14,1.83,0.86,0.0,0.57,0.57,1.43,0.29,4.28,0.165,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0,0,447,0,9,0.556,0.019,0.51,1,0.097,0,0,0,0,0,largo,divulgacion,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Education
171,DTqTI8IBYWM,¡Deja de Perder Tiempo! Habla Inglés Rápido con Este Método Real [Funciona] ✅,Ingles en un Instante,8701,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.52,1,1,1,1,77.8,0.366,0.038,,,0.4309,0.471,0.252,4.1,1.06,1.62,0.0,0.09,0.53,0.0,0.27,0.44,0.53,0.913,0.27,0.0,0,0.09,0.0,0.0,0.09,0,0,0,0,1687,0,9,0.667,0.003,1.11,21,0.167,2,0,0,0,1,muy_largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
193,88rIfJ6gSA8,EL FEMICIDIO DE AGOSTINA: DESPECHO QUE MATA I A24,A24com,2992,informativo,largo,busqueda_semilla,1,youtube_auto,1,6871.0,0,0.92,1,1,1,1,137.8,0.171,0.0,,,0.5574,0.445,0.573,4.37,11.21,3.9,1.6,0.0,5.24,1.02,11.79,0.87,7.71,0.167,0.29,0.0,0,0.0,0.0,0.29,0.0,6,1,0,1,708,0,4,0.75,0.002,0.68,7,1.0,0,0,0,0,1,largo,actualidad,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
178,vO0HEsH-whk,iPhone 16 Pro Max vs Samsung S24 Ultra | ¡QUE HUMILLACIÓN!,Jade,1861,informativo,largo,chart_canal,1,youtube_auto,1,760.6,0,1.47,1,1,1,1,220.7,0.153,0.016,,,0.5978,0.466,0.627,4.38,9.2,4.11,0.29,1.46,5.41,0.0,10.08,2.63,5.99,0.482,0.44,3.87,1,0.88,0.0,0.0,0.88,11,2,0,1,934,12,4,1.0,0.009,2.89,5,0.488,2,0,0,0,1,largo,divulgacion,perecedero,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Science & Technology
168,cksNWRuziMY,Ahora y en la Hora - FEB 16 - ENTREVISTA COMPLETA A RAFAEL LÓPEZ ALIAGA | Willax,Willax Television,2571,informativo,largo,busqueda_semilla,1,youtube_auto,1,11.5,1,1.23,1,1,1,1,184.1,0.147,0.0,11.5,22.82,0.5662,0.442,0.623,4.19,11.41,3.18,0.0,0.25,9.0,1.27,9.26,1.01,3.42,0.385,0.13,3.97,1,0.0,0.0,0.0,0.0,0,0,0,0,1521,16,8,0.5,0.0,0.63,19,0.712,0,0,0,0,1,largo,conversacion_larga,perecedero,declarativa,sin_enlaces,con_indice,transcripcion_automatica,es,News & Politics
